protocol,block_date,symbol,TTL
eigenlayer,2024-02-22,swETH,206393.8406
eigenlayer,2024-02-22,mETH,192288.8298
eigenlayer,2024-02-22,ETHx,103837.4647
eigenlayer,2024-02-22,wBETH,85454.81802
eigenlayer,2024-02-22,rETH,64977.83174
eigenlayer,2024-02-22,cbETH,31499.72291
eigenlayer,2024-02-22,sfrxETH,25964.85158
eigenlayer,2024-02-22,OETH,20817.26072
eigenlayer,2024-02-22,osETH,18553.20813
eigenlayer,2024-02-22,lsETH,9876.531848
eigenlayer,2024-02-22,ankrETH,1361.128236
eigenlayer,2024-02-23,stETH,962515.1977
eigenlayer,2024-02-23,ethereum,901137
eigenlayer,2024-02-23,swETH,205865.0284
eigenlayer,2024-02-23,mETH,192288.5157
eigenlayer,2024-02-23,ETHx,103837.3923
eigenlayer,2024-02-23,wBETH,85454.81802
eigenlayer,2024-02-23,rETH,64967.06722
eigenlayer,2024-02-23,cbETH,31498.16028
eigenlayer,2024-02-23,sfrxETH,25963.85158
eigenlayer,2024-02-23,OETH,20817.26072
eigenlayer,2024-02-23,osETH,18552.92126
eigenlayer,2024-02-23,lsETH,9876.531848
eigenlayer,2024-02-23,ankrETH,1359.128236
eigenlayer,2024-02-24,stETH,961868.3042
eigenlayer,2024-02-24,ethereum,918913
eigenlayer,2024-02-24,swETH,204965.174
eigenlayer,2024-02-24,mETH,192282.8078
eigenlayer,2024-02-24,ETHx,103836.36
eigenlayer,2024-02-24,wBETH,85434.82172
eigenlayer,2024-02-24,rETH,64917.60101
eigenlayer,2024-02-24,cbETH,31480.86419
eigenlayer,2024-02-24,sfrxETH,25963.85158
eigenlayer,2024-02-24,OETH,20817.26072
eigenlayer,2024-02-24,osETH,18552.92126
eigenlayer,2024-02-24,lsETH,9876.531848
eigenlayer,2024-02-24,ankrETH,1359.128236
eigenlayer,2024-02-25,stETH,961610.0184
eigenlayer,2024-02-25,ethereum,943168
eigenlayer,2024-02-25,swETH,204601.3016
eigenlayer,2024-02-25,mETH,192219.3595
eigenlayer,2024-02-25,ETHx,103835.3803
eigenlayer,2024-02-25,wBETH,85434.82172
eigenlayer,2024-02-25,rETH,64894.47818
eigenlayer,2024-02-25,cbETH,31454.95394
eigenlayer,2024-02-25,sfrxETH,25963.85158
eigenlayer,2024-02-25,OETH,20816.91026
eigenlayer,2024-02-25,osETH,18552.92126
eigenlayer,2024-02-25,lsETH,9876.531848
eigenlayer,2024-02-25,ankrETH,1359.128236
eigenlayer,2024-02-26,stETH,961410.5244
eigenlayer,2024-02-26,ethereum,954161
eigenlayer,2024-02-26,swETH,204442.375
eigenlayer,2024-02-26,mETH,192204.1016
eigenlayer,2024-02-26,ETHx,103832.4156
eigenlayer,2024-02-26,wBETH,85434.82172
eigenlayer,2024-02-26,rETH,64539.62088
eigenlayer,2024-02-26,cbETH,31448.4791
eigenlayer,2024-02-26,sfrxETH,25963.85158
eigenlayer,2024-02-26,OETH,20816.88005
eigenlayer,2024-02-26,osETH,18542.87602
eigenlayer,2024-02-26,lsETH,9876.531848
eigenlayer,2024-02-26,ankrETH,1359.119484
eigenlayer,2024-02-27,ethereum,1000744
eigenlayer,2024-02-27,stETH,959855.8169
eigenlayer,2024-02-27,swETH,204273.9344
eigenlayer,2024-02-27,mETH,192202.1213
eigenlayer,2024-02-27,ETHx,103830.2629
eigenlayer,2024-02-27,wBETH,85434.82172
eigenlayer,2024-02-27,rETH,64518.94778
eigenlayer,2024-02-27,cbETH,31447.38431
eigenlayer,2024-02-27,sfrxETH,25963.85158
eigenlayer,2024-02-27,OETH,20816.88005
eigenlayer,2024-02-27,osETH,18542.87602
eigenlayer,2024-02-27,lsETH,9876.531848
eigenlayer,2024-02-27,ankrETH,1359.119484
eigenlayer,2024-02-28,ethereum,1089432
eigenlayer,2024-02-28,stETH,959779.6795
eigenlayer,2024-02-28,swETH,203980.8865
eigenlayer,2024-02-28,mETH,192200.1182
eigenlayer,2024-02-28,ETHx,103828.704
eigenlayer,2024-02-28,wBETH,85434.82172
eigenlayer,2024-02-28,rETH,64518.2523
eigenlayer,2024-02-28,cbETH,31443.21588
eigenlayer,2024-02-28,sfrxETH,25959.85158
eigenlayer,2024-02-28,OETH,20816.88005
eigenlayer,2024-02-28,osETH,18542.87602
eigenlayer,2024-02-28,lsETH,9876.531848
eigenlayer,2024-02-28,ankrETH,1359.119484
eigenlayer,2024-02-29,ethereum,1123664
eigenlayer,2024-02-29,stETH,959404.4875
eigenlayer,2024-02-29,swETH,203757.042
eigenlayer,2024-02-29,mETH,191964.15
eigenlayer,2024-02-29,ETHx,103828.704
eigenlayer,2024-02-29,wBETH,85434.82172
eigenlayer,2024-02-29,rETH,64517.34554
eigenlayer,2024-02-29,cbETH,31424.64159
eigenlayer,2024-02-29,sfrxETH,25955.85946
eigenlayer,2024-02-29,OETH,20816.88005
eigenlayer,2024-02-29,osETH,18542.87602
eigenlayer,2024-02-29,lsETH,9876.531848
eigenlayer,2024-02-29,ankrETH,1359.119484
eigenlayer,2024-03-01,ethereum,1147040
eigenlayer,2024-03-01,stETH,958016.2278
eigenlayer,2024-03-01,swETH,203187.5143
eigenlayer,2024-03-01,mETH,191950.8006
eigenlayer,2024-03-01,ETHx,103816.9761
eigenlayer,2024-03-01,wBETH,85434.82172
eigenlayer,2024-03-01,rETH,64499.63346
eigenlayer,2024-03-01,cbETH,31404.54212
eigenlayer,2024-03-01,sfrxETH,25955.85946
eigenlayer,2024-03-01,OETH,20816.57759
eigenlayer,2024-03-01,osETH,18492.77602
eigenlayer,2024-03-01,lsETH,9876.531848
eigenlayer,2024-03-01,ankrETH,1359.119484
eigenlayer,2024-03-02,ethereum,1191941
eigenlayer,2024-03-02,stETH,957465.6098
eigenlayer,2024-03-02,swETH,202558.3578
eigenlayer,2024-03-02,mETH,191900.9687
eigenlayer,2024-03-02,ETHx,103801.2107
eigenlayer,2024-03-02,wBETH,85434.82172
eigenlayer,2024-03-02,rETH,64462.33305
eigenlayer,2024-03-02,cbETH,31404.28471
eigenlayer,2024-03-02,sfrxETH,25925.85946
eigenlayer,2024-03-02,OETH,20816.57759
eigenlayer,2024-03-02,osETH,18492.77602
eigenlayer,2024-03-02,lsETH,9876.531848
eigenlayer,2024-03-02,ankrETH,1359.119484
eigenlayer,2024-03-03,ethereum,1199029
eigenlayer,2024-03-03,stETH,957329.9218
eigenlayer,2024-03-03,swETH,202352.5215
eigenlayer,2024-03-03,mETH,191892.5492
eigenlayer,2024-03-03,ETHx,103741.1057
eigenlayer,2024-03-03,wBETH,85433.87172
eigenlayer,2024-03-03,rETH,64457.33049
eigenlayer,2024-03-03,cbETH,31396.57426
eigenlayer,2024-03-03,sfrxETH,25925.85946
eigenlayer,2024-03-03,OETH,20816.57759
eigenlayer,2024-03-03,osETH,18492.02443
eigenlayer,2024-03-03,lsETH,9876.522238
eigenlayer,2024-03-03,ankrETH,1359.119484
eigenlayer,2024-03-04,ethereum,1210912
eigenlayer,2024-03-04,stETH,956443.0284
eigenlayer,2024-03-04,swETH,202133.0691
eigenlayer,2024-03-04,mETH,191876.7313
eigenlayer,2024-03-04,ETHx,103741.0667
eigenlayer,2024-03-04,wBETH,85433.78632
eigenlayer,2024-03-04,rETH,64444.28134
eigenlayer,2024-03-04,cbETH,31383.97528
eigenlayer,2024-03-04,sfrxETH,25925.85946
eigenlayer,2024-03-04,OETH,20816.57759
eigenlayer,2024-03-04,osETH,18451.52443
eigenlayer,2024-03-04,lsETH,9876.522238
eigenlayer,2024-03-04,ankrETH,1359.119484
eigenlayer,2024-03-05,ethereum,1214528
eigenlayer,2024-03-05,stETH,954484.1712
eigenlayer,2024-03-05,swETH,201475.6521
eigenlayer,2024-03-05,mETH,191866.6691
eigenlayer,2024-03-05,ETHx,103739.9328
eigenlayer,2024-03-05,wBETH,85433.38007
eigenlayer,2024-03-05,rETH,64407.36196
eigenlayer,2024-03-05,cbETH,31165.19127
eigenlayer,2024-03-05,sfrxETH,25925.85946
eigenlayer,2024-03-05,OETH,20816.57759
eigenlayer,2024-03-05,osETH,18449.52443
eigenlayer,2024-03-05,lsETH,9876.522238
eigenlayer,2024-03-05,ankrETH,1359.119484
eigenlayer,2024-03-06,ethereum,1237638
eigenlayer,2024-03-06,stETH,953773.5124
eigenlayer,2024-03-06,swETH,200905.4686
eigenlayer,2024-03-06,mETH,191840.4897
eigenlayer,2024-03-06,ETHx,103686.369
eigenlayer,2024-03-06,wBETH,85433.38007
eigenlayer,2024-03-06,rETH,64387.39914
eigenlayer,2024-03-06,cbETH,31131.18915
eigenlayer,2024-03-06,sfrxETH,25921.34154
eigenlayer,2024-03-06,OETH,20815.56354
eigenlayer,2024-03-06,osETH,18449.52443
eigenlayer,2024-03-06,lsETH,9876.426821
eigenlayer,2024-03-06,ankrETH,1359.119484
eigenlayer,2024-03-07,ethereum,1247174
eigenlayer,2024-03-07,stETH,952970.5033
eigenlayer,2024-03-07,swETH,200387.3326
eigenlayer,2024-03-07,mETH,191796.532
eigenlayer,2024-03-07,ETHx,103683.3591
eigenlayer,2024-03-07,wBETH,85430.56627
eigenlayer,2024-03-07,rETH,64353.86618
eigenlayer,2024-03-07,cbETH,31099.19326
eigenlayer,2024-03-07,sfrxETH,25921.34154
eigenlayer,2024-03-07,OETH,20815.56354
eigenlayer,2024-03-07,osETH,18449.52443
eigenlayer,2024-03-07,lsETH,9876.426821
eigenlayer,2024-03-07,ankrETH,1359.119484
eigenlayer,2024-03-08,ethereum,1264174
eigenlayer,2024-03-08,stETH,951685.275
eigenlayer,2024-03-08,swETH,198882.6491
eigenlayer,2024-03-08,mETH,191790.1557
eigenlayer,2024-03-08,ETHx,103683.0054
eigenlayer,2024-03-08,wBETH,85427.41869
eigenlayer,2024-03-08,rETH,64271.3057
eigenlayer,2024-03-08,cbETH,31002.31561
eigenlayer,2024-03-08,sfrxETH,25921.34154
eigenlayer,2024-03-08,OETH,20815.56354
eigenlayer,2024-03-08,osETH,18449.52443
eigenlayer,2024-03-08,lsETH,9876.426821
eigenlayer,2024-03-08,ankrETH,1359.119484
eigenlayer,2024-03-09,ethereum,1276798
eigenlayer,2024-03-09,stETH,951615.4361
eigenlayer,2024-03-09,swETH,198551.6159
eigenlayer,2024-03-09,mETH,191737.1027
eigenlayer,2024-03-09,ETHx,103683.0054
eigenlayer,2024-03-09,wBETH,85427.41869
eigenlayer,2024-03-09,rETH,64206.80111
eigenlayer,2024-03-09,cbETH,30996.87316
eigenlayer,2024-03-09,sfrxETH,25920.41101
eigenlayer,2024-03-09,OETH,20815.56354
eigenlayer,2024-03-09,osETH,18448.41255
eigenlayer,2024-03-09,lsETH,9876.426821
eigenlayer,2024-03-09,ankrETH,1359.119484
eigenlayer,2024-03-10,ethereum,1300958
eigenlayer,2024-03-10,stETH,951377.3543
eigenlayer,2024-03-10,swETH,198294.2215
eigenlayer,2024-03-10,mETH,191735.9148
eigenlayer,2024-03-10,ETHx,103683.0054
eigenlayer,2024-03-10,wBETH,85427.41869
eigenlayer,2024-03-10,rETH,64088.42273
eigenlayer,2024-03-10,cbETH,30994.52
eigenlayer,2024-03-10,sfrxETH,25920.41101
eigenlayer,2024-03-10,OETH,20815.18033
eigenlayer,2024-03-10,osETH,18447.00372
eigenlayer,2024-03-10,lsETH,9876.426821
eigenlayer,2024-03-10,ankrETH,1359.119484
eigenlayer,2024-03-11,ethereum,1312832
eigenlayer,2024-03-11,stETH,950997.8504
eigenlayer,2024-03-11,swETH,198010.0695
eigenlayer,2024-03-11,mETH,191475.9321
eigenlayer,2024-03-11,ETHx,103683.0054
eigenlayer,2024-03-11,wBETH,85427.07089
eigenlayer,2024-03-11,rETH,64057.34579
eigenlayer,2024-03-11,cbETH,30981.48475
eigenlayer,2024-03-11,sfrxETH,25920.41101
eigenlayer,2024-03-11,OETH,20815.18033
eigenlayer,2024-03-11,osETH,18447.00372
eigenlayer,2024-03-11,lsETH,9876.426821
eigenlayer,2024-03-11,ankrETH,1359.119484
eigenlayer,2024-03-12,ethereum,1344640
eigenlayer,2024-03-12,stETH,946841.6405
eigenlayer,2024-03-12,swETH,197367.6396
eigenlayer,2024-03-12,mETH,188869.0055
eigenlayer,2024-03-12,ETHx,103683.0054
eigenlayer,2024-03-12,wBETH,85420.96089
eigenlayer,2024-03-12,rETH,64011.61532
eigenlayer,2024-03-12,cbETH,30499.67792
eigenlayer,2024-03-12,sfrxETH,25920.41101
eigenlayer,2024-03-12,OETH,20815.18033
eigenlayer,2024-03-12,osETH,18447.00372
eigenlayer,2024-03-12,lsETH,9876.426821
eigenlayer,2024-03-12,ankrETH,1359.119484
eigenlayer,2024-03-13,ethereum,1347719
eigenlayer,2024-03-13,stETH,945531.5685
eigenlayer,2024-03-13,swETH,197225.427
eigenlayer,2024-03-13,mETH,188867.8728
eigenlayer,2024-03-13,ETHx,103683.0054
eigenlayer,2024-03-13,wBETH,85418.79887
eigenlayer,2024-03-13,rETH,62942.28641
eigenlayer,2024-03-13,cbETH,30100.40306
eigenlayer,2024-03-13,sfrxETH,25920.41101
eigenlayer,2024-03-13,OETH,20815.18033
eigenlayer,2024-03-13,osETH,18447.00372
eigenlayer,2024-03-13,lsETH,9876.426821
eigenlayer,2024-03-13,ankrETH,1359.119484
eigenlayer,2024-03-14,ethereum,1369019
eigenlayer,2024-03-14,stETH,942627.3086
eigenlayer,2024-03-14,swETH,196443.285
eigenlayer,2024-03-14,mETH,188732.033
eigenlayer,2024-03-14,ETHx,103672.0922
eigenlayer,2024-03-14,wBETH,85415.79887
eigenlayer,2024-03-14,rETH,60910.08091
eigenlayer,2024-03-14,cbETH,29968.02235
eigenlayer,2024-03-14,sfrxETH,25914.29994
eigenlayer,2024-03-14,OETH,20815.18033
eigenlayer,2024-03-14,osETH,18446.45776
eigenlayer,2024-03-14,lsETH,9876.426821
eigenlayer,2024-03-14,ankrETH,1359.119484
eigenlayer,2024-03-15,ethereum,1401995
eigenlayer,2024-03-15,stETH,942506.5614
eigenlayer,2024-03-15,swETH,195259.8702
eigenlayer,2024-03-15,mETH,188724.9593
eigenlayer,2024-03-15,ETHx,103671.5811
eigenlayer,2024-03-15,wBETH,85415.79887
eigenlayer,2024-03-15,rETH,60861.60903
eigenlayer,2024-03-15,cbETH,29902.57684
eigenlayer,2024-03-15,sfrxETH,25914.29994
eigenlayer,2024-03-15,OETH,20728.3688
eigenlayer,2024-03-15,osETH,18435.45776
eigenlayer,2024-03-15,lsETH,9876.426821
eigenlayer,2024-03-15,ankrETH,1359.119484
eigenlayer,2024-03-16,ethereum,1449983
eigenlayer,2024-03-16,stETH,942084.6414
eigenlayer,2024-03-16,swETH,195019.9078
eigenlayer,2024-03-16,mETH,188724.4879
eigenlayer,2024-03-16,ETHx,103670.4711
eigenlayer,2024-03-16,wBETH,83485.85887
eigenlayer,2024-03-16,rETH,60771.85496
eigenlayer,2024-03-16,cbETH,29687.35097
eigenlayer,2024-03-16,sfrxETH,25914.29994
eigenlayer,2024-03-16,OETH,20728.3688
eigenlayer,2024-03-16,osETH,18435.45776
eigenlayer,2024-03-16,lsETH,9876.426821
eigenlayer,2024-03-16,ankrETH,1359.119484
eigenlayer,2024-03-17,ethereum,1484686
eigenlayer,2024-03-17,stETH,941954.9118
eigenlayer,2024-03-17,swETH,194834.9084
eigenlayer,2024-03-17,mETH,188723.9278
eigenlayer,2024-03-17,ETHx,103667.4248
eigenlayer,2024-03-17,wBETH,83484.89244
eigenlayer,2024-03-17,rETH,60755.85137
eigenlayer,2024-03-17,cbETH,29684.02276
eigenlayer,2024-03-17,sfrxETH,25914.29994
eigenlayer,2024-03-17,OETH,20728.3688
eigenlayer,2024-03-17,osETH,18435.45776
eigenlayer,2024-03-17,lsETH,9876.426821
eigenlayer,2024-03-17,ankrETH,1359.01439
eigenlayer,2024-03-18,ethereum,1522279
eigenlayer,2024-03-18,stETH,939738.339
eigenlayer,2024-03-18,swETH,194127.8232
eigenlayer,2024-03-18,mETH,188327.6922
eigenlayer,2024-03-18,ETHx,103664.7557
eigenlayer,2024-03-18,wBETH,83434.89244
eigenlayer,2024-03-18,rETH,60605.1495
eigenlayer,2024-03-18,cbETH,29617.91922
eigenlayer,2024-03-18,sfrxETH,25879.0182
eigenlayer,2024-03-18,OETH,20728.3688
eigenlayer,2024-03-18,osETH,18435.45776
eigenlayer,2024-03-18,lsETH,9876.426821
eigenlayer,2024-03-18,ankrETH,1359.01439
eigenlayer,2024-03-19,ethereum,1568448
eigenlayer,2024-03-19,stETH,939336.0534
eigenlayer,2024-03-19,swETH,193853.532
eigenlayer,2024-03-19,mETH,188281.0212
eigenlayer,2024-03-19,ETHx,103664.6527
eigenlayer,2024-03-19,wBETH,83428.51847
eigenlayer,2024-03-19,rETH,60469.56907
eigenlayer,2024-03-19,cbETH,29612.52594
eigenlayer,2024-03-19,sfrxETH,25873.99257
eigenlayer,2024-03-19,OETH,20728.3688
eigenlayer,2024-03-19,osETH,18435.45776
eigenlayer,2024-03-19,lsETH,9876.426821
eigenlayer,2024-03-19,ankrETH,1359.01439
eigenlayer,2024-03-20,ethereum,1620817
eigenlayer,2024-03-20,stETH,939238.7964
eigenlayer,2024-03-20,swETH,191255.0498
eigenlayer,2024-03-20,mETH,188280.5634
eigenlayer,2024-03-20,ETHx,103662.7255
eigenlayer,2024-03-20,wBETH,82711.72747
eigenlayer,2024-03-20,rETH,60354.88473
eigenlayer,2024-03-20,cbETH,29584.63191
eigenlayer,2024-03-20,sfrxETH,25873.99257
eigenlayer,2024-03-20,OETH,20728.3688
eigenlayer,2024-03-20,osETH,18435.45776
eigenlayer,2024-03-20,lsETH,9876.426821
eigenlayer,2024-03-20,ankrETH,1359.01439
eigenlayer,2024-03-21,ethereum,1727217
eigenlayer,2024-03-21,stETH,938678.4626
eigenlayer,2024-03-21,swETH,190953.4065
eigenlayer,2024-03-21,mETH,188152.7611
eigenlayer,2024-03-21,ETHx,103659.1559
eigenlayer,2024-03-21,wBETH,82670.12137
eigenlayer,2024-03-21,rETH,60287.41427
eigenlayer,2024-03-21,cbETH,29469.02845
eigenlayer,2024-03-21,sfrxETH,25613.48951
eigenlayer,2024-03-21,OETH,20728.3688
eigenlayer,2024-03-21,osETH,18435.45776
eigenlayer,2024-03-21,lsETH,9876.426821
eigenlayer,2024-03-21,ankrETH,1359.01439
eigenlayer,2024-03-22,ethereum,1774784
eigenlayer,2024-03-22,stETH,938598.3302
eigenlayer,2024-03-22,swETH,190613.8455
eigenlayer,2024-03-22,mETH,187306.0027
eigenlayer,2024-03-22,ETHx,103656.6769
eigenlayer,2024-03-22,wBETH,82619.06715
eigenlayer,2024-03-22,rETH,60226.95189
eigenlayer,2024-03-22,cbETH,29464.09783
eigenlayer,2024-03-22,sfrxETH,25556.32196
eigenlayer,2024-03-22,OETH,20728.3688
eigenlayer,2024-03-22,osETH,18413.92335
eigenlayer,2024-03-22,lsETH,9876.426821
eigenlayer,2024-03-22,ankrETH,1359.01439
eigenlayer,2024-03-23,ethereum,1803040
eigenlayer,2024-03-23,stETH,938532.336
eigenlayer,2024-03-23,swETH,189708.0611
eigenlayer,2024-03-23,mETH,187300.421
eigenlayer,2024-03-23,ETHx,103656.6769
eigenlayer,2024-03-23,wBETH,82606.41634
eigenlayer,2024-03-23,rETH,60134.31218
eigenlayer,2024-03-23,cbETH,29449.58637
eigenlayer,2024-03-23,sfrxETH,25555.57757
eigenlayer,2024-03-23,OETH,20726.34531
eigenlayer,2024-03-23,osETH,18413.625
eigenlayer,2024-03-23,lsETH,9876.415293
eigenlayer,2024-03-23,ankrETH,1359.01439
eigenlayer,2024-03-24,ethereum,1823104
eigenlayer,2024-03-24,stETH,928687.6584
eigenlayer,2024-03-24,swETH,189112.6373
eigenlayer,2024-03-24,mETH,187290.2207
eigenlayer,2024-03-24,ETHx,103656.1259
eigenlayer,2024-03-24,wBETH,82592.52072
eigenlayer,2024-03-24,rETH,60064.93253
eigenlayer,2024-03-24,cbETH,29114.16343
eigenlayer,2024-03-24,sfrxETH,25555.50457
eigenlayer,2024-03-24,OETH,20718.58281
eigenlayer,2024-03-24,osETH,18407.10828
eigenlayer,2024-03-24,lsETH,9876.393722
eigenlayer,2024-03-24,ankrETH,1359.01439
eigenlayer,2024-03-25,ethereum,1849136
eigenlayer,2024-03-25,stETH,925636.9714
eigenlayer,2024-03-25,swETH,188317.2953
eigenlayer,2024-03-25,mETH,187267.5751
eigenlayer,2024-03-25,ETHx,103647.7073
eigenlayer,2024-03-25,wBETH,82592.52072
eigenlayer,2024-03-25,rETH,59917.25247
eigenlayer,2024-03-25,cbETH,28953.88465
eigenlayer,2024-03-25,sfrxETH,25538.86311
eigenlayer,2024-03-25,OETH,20718.09245
eigenlayer,2024-03-25,osETH,18403.16192
eigenlayer,2024-03-25,lsETH,9876.297711
eigenlayer,2024-03-25,ankrETH,1358.795928
eigenlayer,2024-03-26,ethereum,1891792
eigenlayer,2024-03-26,stETH,920039.9478
eigenlayer,2024-03-26,swETH,187876.0444
eigenlayer,2024-03-26,mETH,187229.0121
eigenlayer,2024-03-26,ETHx,103602.8405
eigenlayer,2024-03-26,wBETH,82553.42507
eigenlayer,2024-03-26,rETH,58578.34022
eigenlayer,2024-03-26,cbETH,28867.7159
eigenlayer,2024-03-26,sfrxETH,25538.86311
eigenlayer,2024-03-26,OETH,20718.09245
eigenlayer,2024-03-26,osETH,18403.16192
eigenlayer,2024-03-26,lsETH,9876.297711
eigenlayer,2024-03-26,ankrETH,1358.795928
eigenlayer,2024-03-27,ethereum,1972196
eigenlayer,2024-03-27,stETH,919870.3433
eigenlayer,2024-03-27,swETH,187128.8545
eigenlayer,2024-03-27,mETH,186984.217
eigenlayer,2024-03-27,ETHx,103598.7696
eigenlayer,2024-03-27,wBETH,82540.42797
eigenlayer,2024-03-27,rETH,58341.81283
eigenlayer,2024-03-27,cbETH,28399.71685
eigenlayer,2024-03-27,sfrxETH,25420.84984
eigenlayer,2024-03-27,OETH,20718.09245
eigenlayer,2024-03-27,osETH,18396.0823
eigenlayer,2024-03-27,lsETH,9876.297711
eigenlayer,2024-03-27,ankrETH,1358.795928
eigenlayer,2024-03-28,ethereum,2062468
eigenlayer,2024-03-28,stETH,914530.2393
eigenlayer,2024-03-28,swETH,186457.9742
eigenlayer,2024-03-28,mETH,184984.3839
eigenlayer,2024-03-28,ETHx,103594.4632
eigenlayer,2024-03-28,wBETH,82511.53737
eigenlayer,2024-03-28,rETH,58160.45826
eigenlayer,2024-03-28,cbETH,27965.55837
eigenlayer,2024-03-28,sfrxETH,25420.84984
eigenlayer,2024-03-28,OETH,20718.09245
eigenlayer,2024-03-28,osETH,18392.41857
eigenlayer,2024-03-28,lsETH,9876.297711
eigenlayer,2024-03-28,ankrETH,1358.320372
eigenlayer,2024-03-29,ethereum,2125272
eigenlayer,2024-03-29,stETH,913537.5472
eigenlayer,2024-03-29,swETH,186187.6663
eigenlayer,2024-03-29,mETH,182872.1146
eigenlayer,2024-03-29,ETHx,103591.212
eigenlayer,2024-03-29,wBETH,82398.93366
eigenlayer,2024-03-29,rETH,58121.75389
eigenlayer,2024-03-29,cbETH,27958.05047
eigenlayer,2024-03-29,sfrxETH,25420.84984
eigenlayer,2024-03-29,OETH,20718.09245
eigenlayer,2024-03-29,osETH,18389.36211
eigenlayer,2024-03-29,lsETH,9876.297711
eigenlayer,2024-03-29,ankrETH,1352.626727
eigenlayer,2024-03-30,ethereum,2183328
eigenlayer,2024-03-30,stETH,913239.9798
eigenlayer,2024-03-30,swETH,185584.3603
eigenlayer,2024-03-30,mETH,179454.563
eigenlayer,2024-03-30,ETHx,103590.8368
eigenlayer,2024-03-30,wBETH,81388.38296
eigenlayer,2024-03-30,rETH,58054.24516
eigenlayer,2024-03-30,cbETH,26973.45158
eigenlayer,2024-03-30,sfrxETH,25418.05797
eigenlayer,2024-03-30,OETH,20705.51342
eigenlayer,2024-03-30,osETH,18388.54678
eigenlayer,2024-03-30,lsETH,9876.297711
eigenlayer,2024-03-30,ankrETH,1352.626727
eigenlayer,2024-03-31,ethereum,2246552
eigenlayer,2024-03-31,stETH,912884.9247
eigenlayer,2024-03-31,swETH,185408.7268
eigenlayer,2024-03-31,mETH,179452.4047
eigenlayer,2024-03-31,ETHx,103572.6555
eigenlayer,2024-03-31,wBETH,80704.78669
eigenlayer,2024-03-31,rETH,57760.45938
eigenlayer,2024-03-31,cbETH,26945.89584
eigenlayer,2024-03-31,sfrxETH,25418.05797
eigenlayer,2024-03-31,OETH,20703.45099
eigenlayer,2024-03-31,osETH,18388.54678
eigenlayer,2024-03-31,lsETH,9876.297711
eigenlayer,2024-03-31,ankrETH,1352.626727
eigenlayer,2024-04-01,ethereum,2269295
eigenlayer,2024-04-01,stETH,912604.829
eigenlayer,2024-04-01,swETH,185001.5738
eigenlayer,2024-04-01,mETH,179439.041
eigenlayer,2024-04-01,ETHx,103570.3354
eigenlayer,2024-04-01,wBETH,80670.22542
eigenlayer,2024-04-01,rETH,57742.46388
eigenlayer,2024-04-01,cbETH,26933.40975
eigenlayer,2024-04-01,sfrxETH,25418.05797
eigenlayer,2024-04-01,osETH,18388.04678
eigenlayer,2024-04-01,OETH,15912.11666
eigenlayer,2024-04-01,lsETH,9876.297711
eigenlayer,2024-04-01,ankrETH,1352.126727
eigenlayer,2024-04-02,ethereum,2315492
eigenlayer,2024-04-02,stETH,911991.5813
eigenlayer,2024-04-02,swETH,183846.2204
eigenlayer,2024-04-02,mETH,179404.4176
eigenlayer,2024-04-02,ETHx,103566.6143
eigenlayer,2024-04-02,wBETH,80670.22542
eigenlayer,2024-04-02,rETH,57464.86882
eigenlayer,2024-04-02,cbETH,26911.79598
eigenlayer,2024-04-02,sfrxETH,25418.05797
eigenlayer,2024-04-02,osETH,18376.04617
eigenlayer,2024-04-02,OETH,15911.06248
eigenlayer,2024-04-02,lsETH,9876.297711
eigenlayer,2024-04-02,ankrETH,1352.126727
eigenlayer,2024-04-03,ethereum,2360516
eigenlayer,2024-04-03,stETH,911791.1616
eigenlayer,2024-04-03,swETH,183596.5052
eigenlayer,2024-04-03,mETH,179400.0027
eigenlayer,2024-04-03,ETHx,103558.4667
eigenlayer,2024-04-03,wBETH,80651.15932
eigenlayer,2024-04-03,rETH,57297.80608
eigenlayer,2024-04-03,cbETH,26686.5584
eigenlayer,2024-04-03,sfrxETH,25418.05797
eigenlayer,2024-04-03,osETH,18376.04617
eigenlayer,2024-04-03,OETH,15911.06248
eigenlayer,2024-04-03,lsETH,9876.192162
eigenlayer,2024-04-03,ankrETH,1352.126727
eigenlayer,2024-04-04,ethereum,2423932
eigenlayer,2024-04-04,stETH,911660.7813
eigenlayer,2024-04-04,swETH,182938.2516
eigenlayer,2024-04-04,mETH,179382.3562
eigenlayer,2024-04-04,ETHx,103557.4677
eigenlayer,2024-04-04,wBETH,80651.15932
eigenlayer,2024-04-04,rETH,57264.19565
eigenlayer,2024-04-04,cbETH,25673.89949
eigenlayer,2024-04-04,sfrxETH,25413.05797
eigenlayer,2024-04-04,osETH,18374.64982
eigenlayer,2024-04-04,OETH,15908.05564
eigenlayer,2024-04-04,lsETH,9876.192162
eigenlayer,2024-04-04,ankrETH,1352.126727
eigenlayer,2024-04-05,ethereum,2449472
eigenlayer,2024-04-05,stETH,911048.7639
eigenlayer,2024-04-05,swETH,182558.7384
eigenlayer,2024-04-05,mETH,178976.7421
eigenlayer,2024-04-05,ETHx,103549.9045
eigenlayer,2024-04-05,wBETH,80490.03336
eigenlayer,2024-04-05,rETH,56843.1865
eigenlayer,2024-04-05,cbETH,25534.8481
eigenlayer,2024-04-05,sfrxETH,25214.16867
eigenlayer,2024-04-05,osETH,18324.64982
eigenlayer,2024-04-05,OETH,15908.05564
eigenlayer,2024-04-05,lsETH,9876.192162
